name,value,date
Realm,2.227,2016-03
Realm,2.399,2016-04
Realm,2.559,2016-05
Realm,2.588,2016-06
Realm,2.764,2016-07
Realm,2.7960000000000003,2016-08
Realm,2.906,2016-09
Realm,3.0860000000000003,2016-10
Realm,3.292,2016-11
Realm,3.408,2016-12
Realm,3.425,2017-01
Realm,3.532,2017-02
Realm,3.498,2017-03
Realm,3.554,2017-04
Realm,3.984,2017-05
Realm,3.9739999999999998,2017-06
Realm,4.029,2017-07
Realm,4.023,2017-08
Realm,4.19,2017-09
Realm,4.349,2017-10
Realm,4.5280000000000005,2017-11
Realm,4.922,2017-12
Realm,5.038,2018-01
Realm,5.01,2018-02
Realm,5.0969999999999995,2018-03
Realm,5.257999999999999,2018-04
Realm,5.327999999999999,2018-05
Realm,5.343999999999999,2018-06
Realm,5.571000000000001,2018-07
Realm,5.726,2018-08
Realm,5.757000000000001,2018-09
Realm,5.9879999999999995,2018-10
Realm,6.106,2018-11
Realm,6.205,2018-12
Realm,6.517,2019-01
Realm,6.879,2019-02
Realm,6.968,2019-03
Realm,7.231,2019-04
Realm,7.644,2019-05
Realm,7.667000000000001,2019-06
Realm,7.4270000000000005,2019-07
Realm,7.348,2019-08
Realm,7.7410000000000005,2019-09
Realm,7.9239999999999995,2019-10
Realm,7.973,2019-11
Realm,8.265,2019-12
Google Cloud Firestore,0.0,2012-11
Google Cloud Firestore,0.0,2012-12
Google Cloud Firestore,0.0,2013-01
Google Cloud Firestore,0.0,2013-02
Google Cloud Firestore,0.0,2013-03
Google Cloud Firestore,0.0,2013-04
Google Cloud Firestore,0.0,2013-05
Google Cloud Firestore,0.0,2013-06
Google Cloud Firestore,0.0,2013-07
Google Cloud Firestore,0.0,2013-08
Google Cloud Firestore,0.0,2013-09
Google Cloud Firestore,0.0,2013-10
Google Cloud Firestore,0.0,2013-11
Google Cloud Firestore,0.0,2013-12
Google Cloud Firestore,0.0,2014-01
Google Cloud Firestore,0.0,2014-02
Google Cloud Firestore,0.0,2014-03
Google Cloud Firestore,0.0,2014-04
Google Cloud Firestore,0.0,2014-05
Google Cloud Firestore,0.0,2014-06
Google Cloud Firestore,0.0,2014-07
Google Cloud Firestore,0.0,2014-08
Google Cloud Firestore,0.0,2014-09
Google Cloud Firestore,0.0,2014-10
Google Cloud Firestore,0.0,2014-11
Google Cloud Firestore,0.0,2014-12
Google Cloud Firestore,0.0,2015-01
Google Cloud Firestore,0.0,2015-02
Google Cloud Firestore,0.0,2015-03
Google Cloud Firestore,0.0,2015-04
Google Cloud Firestore,0.0,2015-05
Google Cloud Firestore,0.0,2015-06
Google Cloud Firestore,0.0,2015-07
Google Cloud Firestore,0.0,2015-08
Google Cloud Firestore,0.0,2015-09
Google Cloud Firestore,0.0,2015-10
Google Cloud Firestore,0.0,2015-11
Google Cloud Firestore,0.0,2015-12
Google Cloud Firestore,0.0,2016-01
Google Cloud Firestore,0.0,2016-02
Google Cloud Firestore,0.0,2016-03
Google Cloud Firestore,0.0,2016-04
Google Cloud Firestore,0.0,2016-05
Google Cloud Firestore,0.0,2016-06
Google Cloud Firestore,0.0,2016-07
Google Cloud Firestore,0.0,2016-08
Google Cloud Firestore,0.0,2016-09
Google Cloud Firestore,0.0,2016-10
Google Cloud Firestore,0.0,2016-11
Google Cloud Firestore,0.0,2016-12
Google Cloud Firestore,0.0,2017-01
Google Cloud Firestore,0.0,2017-02
Google Cloud Firestore,0.0,2017-03
Google Cloud Firestore,0.0,2017-04
Google Cloud Firestore,0.0,2017-05
Google Cloud Firestore,0.0,2017-06
Google Cloud Firestore,0.0,2017-07
Google Cloud Firestore,0.0,2017-08
Google Cloud Firestore,0.0,2017-09
Google Cloud Firestore,0.0,2017-10
Google Cloud Firestore,1.8419999999999999,2017-11
Google Cloud Firestore,2.055,2017-12
Google Cloud Firestore,2.286,2018-01
Google Cloud Firestore,2.191,2018-02
Google Cloud Firestore,2.23,2018-03
Google Cloud Firestore,2.227,2018-04
Google Cloud Firestore,2.228,2018-05
Google Cloud Firestore,2.14,2018-06
Google Cloud Firestore,2.128,2018-07
Google Cloud Firestore,2.22,2018-08
Google Cloud Firestore,2.425,2018-09
Google Cloud Firestore,2.966,2018-10
