name,rank,point,date
Kawasaki Frontale,153,1569,2018-4
Kawasaki Frontale,174,1554,2018-5
Kawasaki Frontale,176,1554,2018-6
Kawasaki Frontale,168,1558,2018-7
Kawasaki Frontale,165,1562,2018-8
Kawasaki Frontale,161,1567,2018-9
Kawasaki Frontale,155,1571,2018-10
Kawasaki Frontale,140,1576,2018-11
Kawasaki Frontale,142,1578,2018-12
Kawasaki Frontale,146,1578,2019-1
Kawasaki Frontale,145,1575,2019-2
Kawasaki Frontale,158,1567,2019-3
Kawasaki Frontale,160,1564,2019-4
Kawasaki Frontale,133,1583,2019-5
Kawasaki Frontale,134,1582,2019-6
Kawasaki Frontale,133,1583,2019-7
Kawasaki Frontale,164,1562,2019-8
Kawasaki Frontale,182,1551,2019-9
Kawasaki Frontale,173,1557,2019-10
Kawasaki Frontale,158,1565,2019-11
Kawasaki Frontale,146,1569,2019-12
Kawasaki Frontale,148,1569,Today
Al Nassr,345,1470,2010-1
Al Nassr,340,1472,2010-2
Al Nassr,324,1482,2010-3
Al Nassr,319,1482,2010-4
Al Nassr,318,1482,2010-5
Al Nassr,319,1482,2010-6
Al Nassr,315,1482,2010-7
Al Nassr,317,1486,2010-8
Al Nassr,318,1483,2010-9
Al Nassr,308,1489,2010-10
Al Nassr,295,1494,2010-11
Al Nassr,292,1492,2010-12
Al Nassr,293,1492,2011-1
Al Nassr,300,1490,2011-2
Al Nassr,238,1500,2011-3
Al Nassr,328,1481,2011-4
Al Nassr,342,1473,2011-5
Al Nassr,341,1473,2011-6
Al Nassr,343,1473,2011-7
Al Nassr,346,1473,2011-8
Al Nassr,382,1458,2011-9
Al Nassr,399,1456,2011-10
Al Nassr,404,1453,2011-11
Al Nassr,397,1456,2011-12
Al Nassr,451,1448,2012-1
Al Nassr,465,1443,2012-2
Al Nassr,487,1435,2012-3
Al Nassr,479,1440,2012-4
Al Nassr,476,1440,2012-5
Al Nassr,473,1440,2012-6
Al Nassr,469,1440,2012-7
Al Nassr,463,1443,2012-8
Al Nassr,463,1442,2012-9
Al Nassr,481,1437,2012-10
Al Nassr,403,1454,2012-11
Al Nassr,373,1461,2012-12
Al Nassr,356,1468,2013-1
Al Nassr,352,1473,2013-2
Al Nassr,357,1470,2013-3
Al Nassr,329,1479,2013-4
Al Nassr,326,1479,2013-5
Al Nassr,323,1479,2013-6
Al Nassr,325,1479,2013-7
Al Nassr,321,1483,2013-8
Al Nassr,281,1495,2013-9
Al Nassr,286,1497,2013-10
Al Nassr,205,1519,2013-11
Al Nassr,177,1533,2013-12
Al Nassr,140,1552,2014-1
Al Nassr,139,1553,2014-2
Al Nassr,135,1558,2014-3
Al Nassr,133,1556,2014-4
Al Nassr,136,1556,2014-5
Al Nassr,136,1556,2014-6
Al Nassr,137,1556,2014-7
Al Nassr,120,1564,2014-8
Al Nassr,121,1570,2014-9
Al Nassr,110,1572,2014-10
Al Nassr,105,1576,2014-11
Al Nassr,102,1586,2014-12
Al Nassr,96,1586,2015-1
Al Nassr,105,1583,2015-2
Al Nassr,102,1587,2015-3
Al Nassr,84,1601,2015-4
Al Nassr,98,1588,2015-5
Al Nassr,99,1588,2015-6
Al Nassr,102,1588,2015-7
Al Nassr,111,1581,2015-8
Al Nassr,111,1583,2015-9
Al Nassr,111,1581,2015-10
Al Nassr,120,1577,2015-11
Al Nassr,134,1566,2015-12
Al Nassr,131,1568,2016-1
Al Nassr,163,1548,2016-2
Al Nassr,167,1546,2016-3
Al Nassr,249,1507,2016-4
Al Nassr,290,1496,2016-5
Al Nassr,292,1496,2016-6
Al Nassr,288,1496,2016-7
Al Nassr,292,1495,2016-8
Al Nassr,311,1488,2016-9
Al Nassr,258,1503,2016-10
Al Nassr,251,1506,2016-11
Al Nassr,239,1514,2016-12
Al Nassr,246,1510,2017-1
Al Nassr,206,1529,2017-2
Al Nassr,214,1529,2017-3
Al Nassr,217,1525,2017-4
Al Nassr,236,1520,2017-5
Al Nassr,227,1520,2017-6
Al Nassr,229,1520,2017-7
Al Nassr,223,1522,2017-8
Al Nassr,219,1526,2017-9
Al Nassr,234,1521,2017-10
Al Nassr,203,1534,2017-11
Al Nassr,222,1524,2017-12
Al Nassr,246,1511,2018-1
Al Nassr,267,1501,2018-2
Al Nassr,241,1514,2018-3
Al Nassr,238,1516,2018-4
Al Nassr,236,1516,2018-5
Al Nassr,234,1516,2018-6
Al Nassr,236,1516,2018-7
Al Nassr,237,1518,2018-8
Al Nassr,219,1528,2018-9
Al Nassr,212,1533,2018-10
Al Nassr,215,1532,2018-11
Al Nassr,214,1532,2018-12
Al Nassr,213,1533,2019-1
Al Nassr,197,1540,2019-2
Al Nassr,212,1532,2019-3
Al Nassr,201,1542,2019-4
Al Nassr,186,1550,2019-5
Al Nassr,186,1550,2019-6
Al Nassr,189,1550,2019-7
Al Nassr,153,1568,2019-8
Al Nassr,188,1548,2019-9
Al Nassr,174,1556,2019-10
Al Nassr,177,1554,2019-11
Al Nassr,153,1566,2019-12
Al Nassr,158,1562,Today
Kashima Antlers,161,1534,2010-1
Kashima Antlers,154,1537,2010-2
Kashima Antlers,94,1572,2010-3
Kashima Antlers,84,1579,2010-4
Kashima Antlers,93,1570,2010-5
Kashima Antlers,93,1570,2010-6
Kashima Antlers,88,1574,2010-7
Kashima Antlers,125,1557,2010-8
Kashima Antlers,121,1559,2010-9
Kashima Antlers,135,1551,2010-10
Kashima Antlers,142,1549,2010-11
Kashima Antlers,143,1547,2010-12
Kashima Antlers,144,1547,2011-1
Kashima Antlers,144,1547,2011-2
Kashima Antlers,151,1541,2011-3
Kashima Antlers,160,1534,2011-4
Kashima Antlers,207,1515,2011-5
Kashima Antlers,198,1516,2011-6
Kashima Antlers,242,1501,2011-7
Kashima Antlers,215,1515,2011-8
Kashima Antlers,219,1510,2011-9
Kashima Antlers,235,1504,2011-10
Kashima Antlers,232,1504,2011-11
Kashima Antlers,230,1504,2011-12
Kashima Antlers,231,1504,2012-1
Kashima Antlers,229,1504,2012-2
Kashima Antlers,308,1484,2012-3
Kashima Antlers,296,1489,2012-4
Kashima Antlers,335,1476,2012-5
Kashima Antlers,347,1471,2012-6
Kashima Antlers,329,1477,2012-7
Kashima Antlers,386,1459,2012-8
Kashima Antlers,396,1456,2012-9
Kashima Antlers,404,1452,2012-10
Kashima Antlers,390,1458,2012-11
Kashima Antlers,359,1463,2012-12
Kashima Antlers,364,1463,2013-1
Kashima Antlers,372,1463,2013-2
Kashima Antlers,383,1460,2013-3
Kashima Antlers,362,1469,2013-4
Kashima Antlers,344,1473,2013-5
Kashima Antlers,341,1473,2013-6
Kashima Antlers,393,1458,2013-7
Kashima Antlers,373,1465,2013-8
Kashima Antlers,378,1461,2013-9
Kashima Antlers,353,1471,2013-10
Kashima Antlers,343,1472,2013-11
Kashima Antlers,378,1463,2013-12
Kashima Antlers,380,1463,2014-1
Kashima Antlers,378,1463,2014-2
Kashima Antlers,317,1483,2014-3
Kashima Antlers,300,1491,2014-4
Kashima Antlers,345,1475,2014-5
Kashima Antlers,344,1475,2014-6
Kashima Antlers,347,1474,2014-7
Kashima Antlers,290,1493,2014-8
Kashima Antlers,248,1501,2014-9
Kashima Antlers,307,1485,2014-10
Kashima Antlers,240,1503,2014-11
Kashima Antlers,275,1496,2014-12
Kashima Antlers,277,1496,2015-1
Kashima Antlers,326,1479,2015-2
Kashima Antlers,396,1456,2015-3
Kashima Antlers,314,1482,2015-4
Kashima Antlers,356,1470,2015-5
Kashima Antlers,357,1469,2015-6
Kashima Antlers,341,1474,2015-7
Kashima Antlers,289,1495,2015-8
Kashima Antlers,310,1487,2015-9
Kashima Antlers,295,1490,2015-10
Kashima Antlers,279,1498,2015-11
Kashima Antlers,278,1498,2015-12
Kashima Antlers,287,1498,2016-1
Kashima Antlers,252,1505,2016-2
Kashima Antlers,249,1506,2016-3
Kashima Antlers,241,1509,2016-4
Kashima Antlers,218,1520,2016-5
Kashima Antlers,190,1534,2016-6
Kashima Antlers,213,1525,2016-7
Kashima Antlers,218,1521,2016-8
Kashima Antlers,212,1523,2016-9
Kashima Antlers,275,1500,2016-10
Kashima Antlers,293,1492,2016-11
Kashima Antlers,100,1595,2016-12
Kashima Antlers,98,1595,2017-1
Kashima Antlers,110,1585,2017-2
Kashima Antlers,103,1596,2017-3
Kashima Antlers,116,1586,2017-4
Kashima Antlers,144,1570,2017-5
Kashima Antlers,117,1589,2017-6
Kashima Antlers,101,1600,2017-7
Kashima Antlers,98,1605,2017-8
Kashima Antlers,96,1605,2017-9
Kashima Antlers,93,1604,2017-10
Kashima Antlers,89,1604,2017-11
Kashima Antlers,98,1603,2017-12
Kashima Antlers,103,1603,2018-1
Kashima Antlers,109,1603,2018-2
Kashima Antlers,107,1604,2018-3
Kashima Antlers,169,1555,2018-4
Kashima Antlers,179,1552,2018-5
Kashima Antlers,180,1552,2018-6
Kashima Antlers,165,1562,2018-7
Kashima Antlers,179,1554,2018-8
Kashima Antlers,143,1581,2018-9
Kashima Antlers,136,1584,2018-10
Kashima Antlers,97,1619,2018-11
Kashima Antlers,123,1593,2018-12
Kashima Antlers,125,1593,2019-1
Kashima Antlers,131,1584,2019-2
Kashima Antlers,125,1590,2019-3
Kashima Antlers,144,1572,2019-4
Kashima Antlers,165,1566,2019-5
Kashima Antlers,171,1561,2019-6
Kashima Antlers,150,1572,2019-7
Kashima Antlers,151,1570,2019-8
Kashima Antlers,147,1574,2019-9
Kashima Antlers,142,1577,2019-10
Kashima Antlers,170,1558,2019-11
Kashima Antlers,163,1561,2019-12
Kashima Antlers,164,1561,Today
Guangzhou Evergrande,635,1395,2010-1
Guangzhou Evergrande,642,1395,2010-2
Guangzhou Evergrande,641,1395,2010-3
Guangzhou Evergrande,643,1395,2010-4
Guangzhou Evergrande,643,1395,2010-5
Guangzhou Evergrande,641,1395,2010-6
Guangzhou Evergrande,647,1395,2010-7
Guangzhou Evergrande,647,1395,2010-8
Guangzhou Evergrande,645,1395,2010-9
Guangzhou Evergrande,643,1395,2010-10
Guangzhou Evergrande,655,1395,2010-11
Guangzhou Evergrande,652,1395,2010-12
Guangzhou Evergrande,652,1395,2011-1
Guangzhou Evergrande,648,1395,2011-2
Guangzhou Evergrande,651,1395,2011-3
Guangzhou Evergrande,580,1407,2011-4
Guangzhou Evergrande,562,1415,2011-5
Guangzhou Evergrande,532,1427,2011-6
Guangzhou Evergrande,456,1448,2011-7
Guangzhou Evergrande,400,1456,2011-8
Guangzhou Evergrande,336,1475,2011-9
Guangzhou Evergrande,345,1472,2011-10
Guangzhou Evergrande,346,1470,2011-11
Guangzhou Evergrande,354,1470,2011-12
Guangzhou Evergrande,349,1470,2012-1
Guangzhou Evergrande,343,1470,2012-2
Guangzhou Evergrande,314,1483,2012-3
Guangzhou Evergrande,276,1499,2012-4
Guangzhou Evergrande,285,1497,2012-5
Guangzhou Evergrande,216,1509,2012-6
Guangzhou Evergrande,235,1501,2012-7
Guangzhou Evergrande,241,1500,2012-8
Guangzhou Evergrande,303,1487,2012-9
Guangzhou Evergrande,241,1501,2012-10
Guangzhou Evergrande,293,1496,2012-11
Guangzhou Evergrande,282,1496,2012-12
Guangzhou Evergrande,287,1496,2013-1
Guangzhou Evergrande,237,1502,2013-2
Guangzhou Evergrande,212,1512,2013-3
Guangzhou Evergrande,150,1544,2013-4
Guangzhou Evergrande,109,1575,2013-5
Guangzhou Evergrande,101,1578,2013-6
Guangzhou Evergrande,84,1593,2013-7
Guangzhou Evergrande,80,1597,2013-8
Guangzhou Evergrande,47,1640,2013-9
Guangzhou Evergrande,40,1652,2013-10
Guangzhou Evergrande,42,1644,2013-11
Guangzhou Evergrande,43,1644,2013-12
Guangzhou Evergrande,46,1644,2014-1
Guangzhou Evergrande,47,1645,2014-2
Guangzhou Evergrande,51,1642,2014-3
Guangzhou Evergrande,57,1632,2014-4
Guangzhou Evergrande,66,1623,2014-5
Guangzhou Evergrande,67,1623,2014-6
Guangzhou Evergrande,67,1627,2014-7
Guangzhou Evergrande,77,1615,2014-8
Guangzhou Evergrande,69,1624,2014-9
Guangzhou Evergrande,73,1620,2014-10
Guangzhou Evergrande,73,1619,2014-11
Guangzhou Evergrande,71,1619,2014-12
Guangzhou Evergrande,72,1619,2015-1
Guangzhou Evergrande,71,1622,2015-2
Guangzhou Evergrande,63,1629,2015-3
Guangzhou Evergrande,76,1610,2015-4
Guangzhou Evergrande,102,1585,2015-5
Guangzhou Evergrande,105,1581,2015-6
Guangzhou Evergrande,98,1590,2015-7
Guangzhou Evergrande,85,1606,2015-8
Guangzhou Evergrande,70,1620,2015-9
Guangzhou Evergrande,64,1628,2015-10
Guangzhou Evergrande,64,1632,2015-11
Guangzhou Evergrande,62,1635,2015-12
Guangzhou Evergrande,60,1635,2016-1
Guangzhou Evergrande,66,1632,2016-2
Guangzhou Evergrande,79,1610,2016-3
Guangzhou Evergrande,69,1630,2016-4
Guangzhou Evergrande,66,1635,2016-5
Guangzhou Evergrande,72,1629,2016-6
Guangzhou Evergrande,67,1633,2016-7
Guangzhou Evergrande,79,1619,2016-8
Guangzhou Evergrande,71,1624,2016-9
Guangzhou Evergrande,77,1616,2016-10
Guangzhou Evergrande,77,1616,2016-11
Guangzhou Evergrande,81,1616,2016-12
Guangzhou Evergrande,81,1616,2017-1
Guangzhou Evergrande,79,1618,2017-2
Guangzhou Evergrande,90,1610,2017-3
Guangzhou Evergrande,78,1622,2017-4
Guangzhou Evergrande,80,1629,2017-5
Guangzhou Evergrande,84,1629,2017-6
Guangzhou Evergrande,95,1603,2017-7
Guangzhou Evergrande,114,1595,2017-8
Guangzhou Evergrande,99,1603,2017-9
Guangzhou Evergrande,102,1593,2017-10
Guangzhou Evergrande,114,1584,2017-11
Guangzhou Evergrande,124,1584,2017-12
Guangzhou Evergrande,131,1584,2018-1
Guangzhou Evergrande,130,1581,2018-2
Guangzhou Evergrande,118,1594,2018-3
Guangzhou Evergrande,113,1603,2018-4
Guangzhou Evergrande,156,1566,2018-5
Guangzhou Evergrande,157,1566,2018-6
Guangzhou Evergrande,152,1570,2018-7
Guangzhou Evergrande,144,1581,2018-8
Guangzhou Evergrande,136,1585,2018-9
Guangzhou Evergrande,121,1597,2018-10
Guangzhou Evergrande,134,1581,2018-11
Guangzhou Evergrande,135,1581,2018-12
Guangzhou Evergrande,144,1581,2019-1
Guangzhou Evergrande,134,1581,2019-2
Guangzhou Evergrande,135,1577,2019-3
Guangzhou Evergrande,135,1580,2019-4
Guangzhou Evergrande,160,1568,2019-5
Guangzhou Evergrande,140,1578,2019-6
Guangzhou Evergrande,117,1601,2019-7
Guangzhou Evergrande,110,1608,2019-8
Guangzhou Evergrande,126,1592,2019-9
Guangzhou Evergrande,186,1546,2019-10
Guangzhou Evergrande,174,1557,2019-11
Guangzhou Evergrande,169,1559,2019-12
Guangzhou Evergrande,168,1559,Today
Al-Sadd,191,1515,2010-1
Al-Sadd,212,1506,2010-2
Al-Sadd,221,1503,2010-3
Al-Sadd,217,1504,2010-4
Al-Sadd,212,1504,2010-5
Al-Sadd,214,1504,2010-6
Al-Sadd,215,1504,2010-7
Al-Sadd,226,1504,2010-8
Al-Sadd,285,1499,2010-9
Al-Sadd,286,1498,2010-10
Al-Sadd,293,1495,2010-11
Al-Sadd,285,1495,2010-12
Al-Sadd,283,1495,2011-1
Al-Sadd,294,1494,2011-2
Al-Sadd,231,1502,2011-3
Al-Sadd,221,1508,2011-4
Al-Sadd,206,1516,2011-5
Al-Sadd,199,1516,2011-6
Al-Sadd,202,1516,2011-7
Al-Sadd,213,1516,2011-8
Al-Sadd,280,1500,2011-9
Al-Sadd,231,1505,2011-10
Al-Sadd,201,1517,2011-11
Al-Sadd,165,1536,2011-12
Al-Sadd,149,1543,2012-1
Al-Sadd,170,1537,2012-2
Al-Sadd,177,1531,2012-3
Al-Sadd,179,1528,2012-4
Al-Sadd,176,1528,2012-5
Al-Sadd,176,1528,2012-6
Al-Sadd,175,1528,2012-7
Al-Sadd,180,1528,2012-8
Al-Sadd,172,1534,2012-9
Al-Sadd,160,1537,2012-10
Al-Sadd,148,1545,2012-11
Al-Sadd,153,1544,2012-12
Al-Sadd,146,1546,2013-1
Al-Sadd,157,1539,2013-2
Al-Sadd,162,1538,2013-3
Al-Sadd,160,1539,2013-4
Al-Sadd,167,1539,2013-5
Al-Sadd,170,1539,2013-6
Al-Sadd,173,1539,2013-7
Al-Sadd,168,1539,2013-8
Al-Sadd,173,1536,2013-9
Al-Sadd,171,1536,2013-10
Al-Sadd,163,1540,2013-11
Al-Sadd,169,1536,2013-12
Al-Sadd,188,1526,2014-1
Al-Sadd,168,1537,2014-2
Al-Sadd,171,1532,2014-3
Al-Sadd,191,1524,2014-4
Al-Sadd,188,1523,2014-5
Al-Sadd,186,1523,2014-6
Al-Sadd,189,1523,2014-7
Al-Sadd,188,1522,2014-8
Al-Sadd,181,1527,2014-9
Al-Sadd,172,1535,2014-10
Al-Sadd,167,1538,2014-11
Al-Sadd,183,1531,2014-12
Al-Sadd,181,1531,2015-1
Al-Sadd,188,1529,2015-2
Al-Sadd,175,1537,2015-3
Al-Sadd,185,1530,2015-4
Al-Sadd,217,1516,2015-5
Al-Sadd,215,1516,2015-6
Al-Sadd,215,1516,2015-7
Al-Sadd,213,1516,2015-8
Al-Sadd,219,1518,2015-9
Al-Sadd,208,1518,2015-10
Al-Sadd,215,1518,2015-11
Al-Sadd,228,1513,2015-12
Al-Sadd,249,1507,2016-1
Al-Sadd,244,1506,2016-2
Al-Sadd,242,1509,2016-3
Al-Sadd,244,1508,2016-4
Al-Sadd,250,1508,2016-5
Al-Sadd,251,1508,2016-6
Al-Sadd,248,1508,2016-7
Al-Sadd,243,1508,2016-8
Al-Sadd,247,1510,2016-9
Al-Sadd,248,1511,2016-10
Al-Sadd,229,1514,2016-11
Al-Sadd,215,1524,2016-12
Al-Sadd,210,1528,2017-1
Al-Sadd,203,1531,2017-2
Al-Sadd,210,1530,2017-3
Al-Sadd,207,1532,2017-4
Al-Sadd,204,1532,2017-5
Al-Sadd,206,1532,2017-6
Al-Sadd,203,1532,2017-7
Al-Sadd,202,1532,2017-8
Al-Sadd,203,1530,2017-9
Al-Sadd,216,1530,2017-10
Al-Sadd,211,1528,2017-11
Al-Sadd,206,1533,2017-12
Al-Sadd,201,1536,2018-1
Al-Sadd,166,1560,2018-2
Al-Sadd,178,1551,2018-3
Al-Sadd,179,1549,2018-4
Al-Sadd,159,1562,2018-5
Al-Sadd,160,1562,2018-6
Al-Sadd,164,1562,2018-7
Al-Sadd,138,1584,2018-8
Al-Sadd,137,1585,2018-9
Al-Sadd,167,1563,2018-10
Al-Sadd,154,1570,2018-11
Al-Sadd,139,1580,2018-12
Al-Sadd,145,1580,2019-1
Al-Sadd,128,1586,2019-2
Al-Sadd,129,1586,2019-3
Al-Sadd,126,1592,2019-4
Al-Sadd,129,1588,2019-5
Al-Sadd,128,1588,2019-6
Al-Sadd,130,1588,2019-7
Al-Sadd,120,1598,2019-8
Al-Sadd,102,1610,2019-9
Al-Sadd,102,1606,2019-10
Al-Sadd,114,1595,2019-11
Al-Sadd,168,1560,2019-12
Al-Sadd,169,1559,Today
Ulsan Hyundai,618,1399,2010-1
Ulsan Hyundai,586,1403,2010-2
Ulsan Hyundai,587,1403,2010-3
Ulsan Hyundai,555,1413,2010-4
Ulsan Hyundai,532,1422,2010-5
Ulsan Hyundai,533,1422,2010-6
Ulsan Hyundai,538,1419,2010-7
Ulsan Hyundai,578,1407,2010-8
Ulsan Hyundai,525,1424,2010-9
Ulsan Hyundai,519,1428,2010-10
Ulsan Hyundai,514,1427,2010-11
Ulsan Hyundai,517,1427,2010-12
Ulsan Hyundai,521,1427,2011-1
Ulsan Hyundai,522,1427,2011-2
Ulsan Hyundai,541,1418,2011-3
Ulsan Hyundai,547,1417,2011-4
Ulsan Hyundai,552,1420,2011-5
Ulsan Hyundai,561,1415,2011-6
Ulsan Hyundai,536,1424,2011-7
Ulsan Hyundai,576,1410,2011-8
Ulsan Hyundai,523,1427,2011-9
Ulsan Hyundai,499,1433,2011-10
Ulsan Hyundai,415,1450,2011-11
Ulsan Hyundai,448,1448,2011-12
Ulsan Hyundai,449,1448,2012-1
Ulsan Hyundai,438,1448,2012-2
Ulsan Hyundai,388,1460,2012-3
Ulsan Hyundai,330,1477,2012-4
Ulsan Hyundai,315,1484,2012-5
Ulsan Hyundai,299,1490,2012-6
Ulsan Hyundai,298,1489,2012-7
Ulsan Hyundai,294,1490,2012-8
Ulsan Hyundai,271,1499,2012-9
Ulsan Hyundai,126,1560,2012-10
Ulsan Hyundai,110,1574,2012-11
Ulsan Hyundai,184,1528,2012-12
Ulsan Hyundai,182,1528,2013-1
Ulsan Hyundai,182,1528,2013-2
Ulsan Hyundai,179,1532,2013-3
Ulsan Hyundai,193,1525,2013-4
Ulsan Hyundai,180,1531,2013-5
Ulsan Hyundai,191,1527,2013-6
Ulsan Hyundai,165,1543,2013-7
Ulsan Hyundai,178,1532,2013-8
Ulsan Hyundai,166,1538,2013-9
Ulsan Hyundai,145,1555,2013-10
Ulsan Hyundai,124,1563,2013-11
Ulsan Hyundai,134,1557,2013-12
Ulsan Hyundai,134,1557,2014-1
Ulsan Hyundai,125,1564,2014-2
Ulsan Hyundai,118,1571,2014-3
Ulsan Hyundai,224,1510,2014-4
Ulsan Hyundai,215,1512,2014-5
Ulsan Hyundai,213,1512,2014-6
Ulsan Hyundai,246,1503,2014-7
Ulsan Hyundai,283,1496,2014-8
Ulsan Hyundai,279,1496,2014-9
Ulsan Hyundai,309,1485,2014-10
Ulsan Hyundai,344,1474,2014-11
Ulsan Hyundai,339,1474,2014-12
Ulsan Hyundai,339,1474,2015-1
Ulsan Hyundai,345,1474,2015-2
Ulsan Hyundai,289,1489,2015-3
Ulsan Hyundai,307,1485,2015-4
Ulsan Hyundai,344,1473,2015-5
Ulsan Hyundai,382,1461,2015-6
Ulsan Hyundai,447,1445,2015-7
Ulsan Hyundai,466,1441,2015-8
Ulsan Hyundai,391,1459,2015-9
Ulsan Hyundai,364,1467,2015-10
Ulsan Hyundai,345,1475,2015-11
Ulsan Hyundai,346,1475,2015-12
Ulsan Hyundai,345,1475,2016-1
Ulsan Hyundai,343,1475,2016-2
Ulsan Hyundai,372,1465,2016-3
Ulsan Hyundai,392,1461,2016-4
Ulsan Hyundai,356,1472,2016-5
Ulsan Hyundai,361,1467,2016-6
Ulsan Hyundai,418,1452,2016-7
Ulsan Hyundai,433,1450,2016-8
Ulsan Hyundai,379,1461,2016-9
Ulsan Hyundai,405,1455,2016-10
Ulsan Hyundai,409,1454,2016-11
Ulsan Hyundai,407,1454,2016-12
Ulsan Hyundai,406,1454,2017-1
Ulsan Hyundai,391,1458,2017-2
Ulsan Hyundai,429,1448,2017-3
Ulsan Hyundai,491,1430,2017-4
Ulsan Hyundai,397,1453,2017-5
Ulsan Hyundai,394,1455,2017-6
Ulsan Hyundai,350,1466,2017-7
Ulsan Hyundai,334,1474,2017-8
Ulsan Hyundai,327,1477,2017-9
Ulsan Hyundai,370,1460,2017-10
Ulsan Hyundai,370,1460,2017-11
Ulsan Hyundai,372,1460,2017-12
Ulsan Hyundai,371,1460,2018-1
Ulsan Hyundai,345,1469,2018-2
Ulsan Hyundai,444,1443,2018-3
Ulsan Hyundai,359,1466,2018-4
Ulsan Hyundai,361,1466,2018-5
Ulsan Hyundai,361,1466,2018-6
Ulsan Hyundai,348,1470,2018-7
Ulsan Hyundai,296,1488,2018-8
Ulsan Hyundai,289,1491,2018-9
Ulsan Hyundai,279,1497,2018-10
Ulsan Hyundai,298,1489,2018-11
Ulsan Hyundai,283,1497,2018-12
Ulsan Hyundai,275,1497,2019-1
Ulsan Hyundai,277,1497,2019-2
Ulsan Hyundai,252,1511,2019-3
Ulsan Hyundai,228,1529,2019-4
Ulsan Hyundai,208,1537,2019-5
Ulsan Hyundai,211,1534,2019-6
Ulsan Hyundai,191,1547,2019-7
Ulsan Hyundai,182,1552,2019-8
Ulsan Hyundai,174,1559,2019-9
Ulsan Hyundai,166,1562,2019-10
Ulsan Hyundai,153,1567,2019-11
Ulsan Hyundai,179,1553,2019-12
Ulsan Hyundai,179,1553,Today
Esteghlal,173,1524,2010-1
Esteghlal,168,1527,2010-2
Esteghlal,151,1540,2010-3
Esteghlal,164,1532,2010-4
Esteghlal,167,1528,2010-5
Esteghlal,165,1528,2010-6
Esteghlal,174,1523,2010-7
Esteghlal,170,1527,2010-8
Esteghlal,176,1528,2010-9
Esteghlal,171,1530,2010-10
Esteghlal,182,1525,2010-11
Esteghlal,222,1507,2010-12
Esteghlal,218,1507,2011-1
Esteghlal,185,1522,2011-2
Esteghlal,195,1517,2011-3
Esteghlal,202,1516,2011-4
Esteghlal,181,1530,2011-5
Esteghlal,180,1530,2011-6
Esteghlal,179,1530,2011-7
Esteghlal,142,1549,2011-8
Esteghlal,144,1549,2011-9
Esteghlal,144,1545,2011-10
Esteghlal,136,1546,2011-11
Esteghlal,143,1546,2011-12
Esteghlal,145,1544,2012-1
Esteghlal,162,1539,2012-2
Esteghlal,155,1540,2012-3
Esteghlal,176,1530,2012-4
Esteghlal,152,1545,2012-5
Esteghlal,154,1545,2012-6
Esteghlal,151,1543,2012-7
Esteghlal,158,1538,2012-8
Esteghlal,155,1543,2012-9
Esteghlal,148,1544,2012-10
Esteghlal,150,1545,2012-11
Esteghlal,151,1544,2012-12
Esteghlal,145,1546,2013-1
Esteghlal,137,1555,2013-2
Esteghlal,128,1563,2013-3
Esteghlal,98,1577,2013-4
Esteghlal,108,1575,2013-5
Esteghlal,104,1575,2013-6
Esteghlal,99,1578,2013-7
Esteghlal,105,1577,2013-8
Esteghlal,132,1561,2013-9
Esteghlal,139,1558,2013-10
Esteghlal,129,1560,2013-11
Esteghlal,119,1567,2013-12
Esteghlal,119,1566,2014-1
Esteghlal,147,1549,2014-2
Esteghlal,180,1529,2014-3
Esteghlal,177,1530,2014-4
Esteghlal,172,1530,2014-5
Esteghlal,172,1530,2014-6
Esteghlal,169,1534,2014-7
Esteghlal,168,1538,2014-8
Esteghlal,188,1522,2014-9
Esteghlal,200,1520,2014-10
Esteghlal,213,1513,2014-11
Esteghlal,219,1513,2014-12
Esteghlal,210,1517,2015-1
Esteghlal,205,1521,2015-2
Esteghlal,210,1515,2015-3
Esteghlal,230,1504,2015-4
Esteghlal,299,1492,2015-5
Esteghlal,299,1492,2015-6
Esteghlal,286,1496,2015-7
Esteghlal,300,1491,2015-8
Esteghlal,280,1497,2015-9
Esteghlal,247,1503,2015-10
Esteghlal,237,1508,2015-11
Esteghlal,229,1512,2015-12
Esteghlal,240,1511,2016-1
Esteghlal,247,1506,2016-2
Esteghlal,252,1506,2016-3
Esteghlal,250,1507,2016-4
Esteghlal,269,1500,2016-5
Esteghlal,269,1500,2016-6
Esteghlal,297,1493,2016-7
Esteghlal,328,1483,2016-8
Esteghlal,325,1484,2016-9
Esteghlal,298,1492,2016-10
Esteghlal,305,1489,2016-11
Esteghlal,294,1492,2016-12
Esteghlal,278,1498,2017-1
Esteghlal,230,1516,2017-2
Esteghlal,222,1524,2017-3
Esteghlal,214,1525,2017-4
Esteghlal,182,1543,2017-5
Esteghlal,213,1530,2017-6
Esteghlal,223,1523,2017-7
Esteghlal,254,1505,2017-8
Esteghlal,277,1498,2017-9
Esteghlal,281,1497,2017-10
Esteghlal,278,1497,2017-11
Esteghlal,242,1513,2017-12
Esteghlal,239,1513,2018-1
Esteghlal,213,1529,2018-2
Esteghlal,205,1535,2018-3
Esteghlal,166,1562,2018-4
Esteghlal,163,1561,2018-5
Esteghlal,164,1561,2018-6
Esteghlal,169,1557,2018-7
Esteghlal,212,1533,2018-8
Esteghlal,202,1534,2018-9
Esteghlal,211,1533,2018-10
