"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"波多黎各","PRI","GDP（现价美元）","NY.GDP.MKTP.CD","1691900000","1865100000","2094400000","2333600000","2570500000","2881500000","3170500000","3532700000","3941700000","4460700000","5034700000","5646800000","6328900000","7002400000","7684800000","8198300000","8968600000","9910900000","11165000000","12750000000","14436100000","15955700000","16764200000","17276600000","19162600000","20289200000","22009300000","24025800000","26385800000","28161200000","30603919000","32287031000","34630430000","36922456000","39690630000","42647331000","45340835000","48187039000","54086400000","57841000000","61701800000","69208400000","71623500000","74827400000","80322313000","83914521300","87276164400","89524131600","93639300000","96385600000","98381300000","100351700000","101564800000","102450000000","102445800000","103375500000","104336700000","104250200000","101130900000","",
"朝鲜民主主义人民共和国","PRK","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"葡萄牙","PRT","GDP（现价美元）","NY.GDP.MKTP.CD","3193200404.37297","3417516639.37596","3668222357.65702","3905734459.72693","4235608177.67102","4687464054.83455","5135387845.97108","5740241165.63433","6354262628.33537","6969025825.62869","8109032775.45328","9202512367.49117","11240223128.2431","15092052330.3352","17514112075.7695","19349512941.1765","20334835543.7666","21441635411.2101","23489924726.2774","26625439344.2623","32899759311.1734","31980423452.7687","30530759334.0061","27242331885.6316","25220451794.029","27118476173.6675","38749715721.7531","48187667852.5687","56352797353.7604","60600056659.0272","78721607509.4923","89242382961.0101","107602689040.689","95019103603.042","99698453260.8696","118133634071.912","122629812841.175","117046198970.84","123981736420.303","127465545493.288","118358489957.619","121545880984.34","134228697534.35","164964195259.594","189187437298.237","197304513120.259","208566948939.907","240169336162.059","262007590449.685","243745748819.116","238303443425.21","244895101712.451","216368178659.447","226073492966.495","229629822121.601","199420256049.689","206275669201.916","219308126633.628","237978938135.341","",
"巴拉圭","PRY","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","443587301.587302","465888888.888889","492674603.174603","517650793.650794","556293650.793651","594611111.111111","664571428.571429","769039682.539683","995531746.031746","1333475396.8254","1511420634.92064","1698960317.46032","2092158730.15873","2559857142.85714","3416777777.77778","4448087301.5873","5624515873.01587","5419411764.70588","5673248726.18009","4502462807.0602","3282449235.87261","3723993942.72004","3971044723.80154","4255683528.33968","4757732199.96678","5812114523.02702","6984367762.90371","7157424031.06045","7249533620.30614","7870982004.8195","9062131475.02318","9788391780.52421","9965225678.05093","9260481572.42462","8837070235.51892","8855705139.55857","8495806432.18467","7196260656.84556","7691367471.17992","9624440836.29309","10737500188.1123","13429430050.261","17856270473.153","24578067861.3998","22341754513.9643","27215968615.5548","33715524703.9288","33283228891.0923","38585317742.981","40276532540.8812","36164068797.2511","36054281572.3981","39008900331.6733","40842341774.2489","",
"约旦河西岸和加沙","PSE","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2843300000","3282800000","3409600000","3759800000","4067800000","4271200000","4313600000","4003700000","3555800000","3968000000","4329200000","4831800000","4910100000","5505800000","6673500000","7268200000","8913100000","10465400000","11279400000","12476000000","12715600000","12673000000","13425700000","14498100000","14615900000","",
"太平洋岛国","PSS","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","1131297309.20096","1134402783.3026","1183545325.14954","1372619398.8314","1681697235.07133","1924780551.96904","1984464207.98758","1938431837.19777","1856384962.78893","2035177402.71825","1926690621.11345","2091655537.48068","2054782668.67825","2152808179.20669","2248045019.69603","2421496794.49361","2573263311.96361","2831256752.55865","2996473443.56373","3457409494.58226","3730011431.16957","3999190664.51198","3989980848.93317","3409647152.9022","3728512705.18951","3444110964.99348","3371091879.63877","3545570346.2104","4151872084.82033","4792905778.83587","5264852378.29851","5538564571.90211","6079247461.56406","6556133687.72438","5776686941.93929","6416533300.58371","7632301836.05666","8148861957.40977","8440652847.48721","9174063770.59309","8909228715.17981","9280440561.9027","9883385373.76577","10302802236.0798","",
"人口紅利之後","PST","GDP（现价美元）","NY.GDP.MKTP.CD","1042356214326.26","1104951547705.99","1193721064266.18","1285208410166.35","1402851038392.6","1523908327902.08","1671224376059.57","1793465177172.25","1943723921747.11","2132250703261.9","2339206037238.47","2594099793156.11","3009191136951.16","3633006690798.47","4057238782545.23","4545929620425.92","4933007502340.68","5577087486449.22","6701291501997.71","7704389047252.81","8531192106143.53","8628740798767.37","8590914029203.65","8915869905570.93","9318138510892.35","9812181395398.5","11987525616235.3","13897549083251","15655458703950.7","16350877330064.2","18351022929793.2","19357122327415.2","20773154750945","20917674033564","22401154530466.7","24846985265932.6","24970008701890.6","24493553559555.7","24605554527819.1","25825012150929.7","26261965429915.2","26014471611918.7","27135460187841.7","30434492885718","33811804020216","35596513676614.9","37459371091831.5","40879073296287.7","43219248023366.2","40729433934721.4","42467873172178.4","45585663468655.7","45536751587246.6","45983000861746.5","46923802845310.1","44401372309936.5","45382709179793.5","47255605165193.8","50027698383141","",
"法属波利尼西亚","PYF","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","176534589.603389","215659455.017302","220984369.12915","259590076.293001","242943776.862299","254035999.217197","296613496.873269","325843254.667123","431254103.046477","555337985.682991","690319754.911192","732286143.34291","793193187.41557","1005573294.20763","1215031775.26795","1362151523.68993","1279972866.38172","1286462642.63697","1335895286.3918","1378991403.37881","1507230778.89921","2301514717.29807","2543199148.3893","2687472829.62988","2636461517.1052","3181206304.81549","3267367609.89528","3558215110.24809","3694600399.89225","3522272321.40766","3982374845.92709","3954696873.74892","3567062511.87293","3775160797.38928","3797016068.69688","3447543137.9415","","","","","","","","","","","","","","","","","","","",
"卡塔尔","QAT","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","301791301.791302","387700084.245998","510259940.720474","793884368.040437","2401403227.44085","2512784033.37828","3284301332.18953","3617580171.76055","4052000412.70087","5633000318.02401","7829094613.07082","8661263763.73626","7596703214.28571","6467582307.69231","6704395824.17583","6153296456.04396","5053021950.54945","5446428681.31868","6038187032.96703","6487912087.91209","7360439423.07692","6883516483.51648","7646153983.51648","7156593653.84615","7374450769.23077","8137911978.02198","9059340384.61539","11297802115.3846","10255495027.4725","12393131868.1319","17759890109.8901","17538461538.4615","19363736263.7363","23533791208.7912","31734065934.0659","44530494505.4945","60882142857.1428","79712087912.0879","115270054945.055","97798351648.3516","125122306346.154","167775274725.275","186833516483.516","198727747252.747","206224725274.725","161739835164.835","151732142857.143","166928571428.571","192009340659.341","",
"罗马尼亚","ROU","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","38413636363.6364","40809523809.5238","42105263157.8947","38995454545.4545","28998684210.5263","25121666666.6667","26362894736.8421","30074440483.3837","37435317265.1254","36937074278.3004","35574916294.6429","41694118972.5101","35952781582.2083","37253259016.9976","40394824679.1232","46066101951.2933","57806506024.0964","74972669056.5922","98452791982.7024","122022997508.01","174585202805.233","214313628965.024","174103695930.213","166225180150.414","183443154234.731","171196268957.961","190949066979.176","199626806401.529","177893451831.141","188494136775.719","211406933991.363","239552516744.469","",
"俄罗斯联邦","RUS","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554713455149.502","506500173960.269","516814274021.956","517962962962.963","460290556900.726","435083713850.837","395077301248.464","395537185734.854","391724890744.498","404928954191.876","270955486862.442","195907128350.934","259710142196.943","306602070620.5","345470494417.863","430347770733.155","591016690742.937","764017107993.346","989930542278.684","1299705764824.48","1660846387626","1222644282200.48","1524917468442.6","2051661732059.47","2210256976944.74","2297128039058.16","2059984158384.6","1363594369511.4","1282723881083.71","1578624060588.26","1657553765580.67","",
"卢旺达","RWA","GDP（现价美元）","NY.GDP.MKTP.CD","119000024","122000016","125000008","128000000","129999994","148799980","124525702.857143","159560018","172200018","188700037","219900006","222952578.196381","246457838.336681","290746157.145921","308458423.183854","571863295.740122","637754162.101094","746650558.55469","905709147.27019","1109346220.52885","1254765349.93185","1407062607.63214","1407242640.23211","1479688125.8852","1587412957.22263","1715625839.17973","1944711061.30888","2157434025.16467","2395493877.51365","2405021932.89997","2550185618.14774","1911600969.76612","2029026704.02707","1971525998.87685","753636370.454546","1293535010.94467","1382334879.40812","1851558301.7002","1989343495.21844","1898608710.07801","1813938652.72487","1749262232.56001","1749314001.10904","1923071486.36207","2174623213.47859","2685133230.52885","3116128156.38932","3811474435.73969","4867560259.3551","5373088996.59376","5783152633.48246","6563320570.40862","7334917696.72263","7621923307.70325","8016591927.65923","8277613193.57631","8475681532.52169","9135454442.14013","9509003196.73999","",
"南亚","SAS","GDP（现价美元）","NY.GDP.MKTP.CD","47133391309.9824","50273085503.8906","53650237001.459","60342490387.2397","69112222701.8909","74259557732.9016","62387381643.3527","68679803690.5426","72094598960.7981","79153383347.7462","85745232475.9667","91141390675.3867","91584316045.3353","104764596593.083","126859372180.903","136029718260.331","132829954314.652","153614821412.382","174799245316.527","195789716001.333","236090206890.477","250237977910.672","258894440062.782","274060360121.699","272785276143.08","296628195402.886","314159700582.229","348828165080.308","374827084896.623","378262356025.476","407227367445.565","362122745848.294","384519506934.546","380801788766.099","431964387237.926","479894945086.789","525019257241.527","550763437960.445","558476231555.403","598384577999.065","622372326850.74","638710941320.503","670045532850.484","782504979368.156","907327593223.334","1040054138460.92","1196110786092.04","1504221259179.23","1527503038357.47","1683487609633.94","2061059873650.14","2271880446967.01","2297374631123.91","2357174513350.64","2581892372016.11","2697313887065.75","2920085235751.32","3347712176123.4","3457801122272.87","",
"沙特阿拉伯","SAU","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","4187777711.11111","4485777644.44444","5377333333.33333","7184853347.5974","9664157498.5524","14947391140.1284","45412957746.4789","46773368205.5947","64005665722.3796","74188249978.724","80265619484.6452","111859676267.555","164541738058.737","184291796008.869","153239017560.236","129171635311.143","119624858115.778","103897846493.65","86961922765.3254","85695861148.1976","88256074766.3551","95344459279.0387","117630271802.403","132223268491.322","137087876662.216","132967901415.22","135174886488.652","143343036341.789","158662398744.993","165963557409.88","146775498080","161716960000","189514926213.333","184137469733.333","189605920240","215807655253.333","258742133333.333","328459608764.111","376900133511.348","415964509673.115","519796800000","429097866666.667","528207200000","671238840106.667","735974843360","746647127413.333","756350347333.334","654269902880","644935541440","688586133333.333","782483466666.667","",
"苏丹","SDN","GDP（现价美元）","NY.GDP.MKTP.CD","1307333333.33333","1419333333.33333","1541666666.66667","1568333333.33333","1611333333.33333","1679333333.33333","1723000000","1865666666.66667","1947333333.33333","2144333333.33333","2437666666.66667","2656000000","2882000000","3571666666.66667","4595000000","5598000000","6979333333.33333","8704000000","7670500000","9032250000","7459833333.33333","10016500000","9240000000","8230153846.15384","9701357142.85714","12403733333.3333","15769062500","20155555555.5556","15399166666.6667","15291507936.5079","12408647540.9836","11379222222.2222","7034219712.52567","8881785938.48085","12794192334.2541","13829744878.6366","9018243044.45155","11681494637.3041","11250327988.0478","10682045258.3647","12257418326.0734","13182979783.533","14803189092.7044","17646503525.1743","21457470202.7839","26524538565.7403","35822408611.5588","45898948564.0593","54526580231.5568","53150209167.934","65634109236.7736","67327289319.733","68125631150.2939","72065940085.772","82151588418.8325","96741742021.6738","95558220776.921","123053386001.137","40851536133.7642","",
"塞内加尔","SEN","GDP（现价美元）","NY.GDP.MKTP.CD","1003692374.55789","1058975265.58883","1085475573.48959","1122139637.25693","1188930567.71363","1210058396.0603","1246908373.74285","1246480958.51385","1309384830.19071","1245234806.89546","1297407828.60957","1339548823.66855","1620857277.19338","1863398448.32592","2099324949.84605","2830388404.87845","2869777812.41008","2938046307.22894","3280354339.39341","4084878667.85616","4435050396.67262","4021697233.39403","3936758681.58343","3512053232.03566","3425127373.36713","3750056424.49274","5304238012.67971","6381385759.78027","6311054901.48841","6219793532.55875","7237100724.34196","7111252865.84624","7602005274.43616","7189226453.28161","4908415368.782","6176312552.1388","6413189839.20318","5915250258.27977","6368265193.69887","6512207622.19727","5924239700.81588","6174898370.14018","6752510282.95744","8683229268.11979","10167441854.4694","11022821631.8674","11847848224.8947","14285970085.0519","16949789464.5966","16248212852.2767","16215069255.5479","17878780184.8709","17825417949.4231","18960182371.3937","19770840285.9946","17767704596.9267","19027392875.8489","21081669870.0624","24129599551.8342","",
"新加坡","SGP","GDP（现价美元）","NY.GDP.MKTP.CD","704756304.717104","764634783.744937","826244609.95688","917614007.578727","894159153.273226","974650463.870378","1096432771.46217","1238043904.35123","1425715405.72325","1659904612.57023","1920586698.02692","2263785443.61688","2721440980.75851","3696213333.33333","5221534955.64418","5633673929.99302","6327077974.10703","6618585073.66035","7517176354.84135","9296921723.83465","11896256782.8566","14175228843.6391","16084252378.473","17784112149.5327","19749361097.965","19156532745.7691","18586746056.9974","20919215578.2125","25371462488.1292","30465364738.6206","36144336768.7023","45466164978.2923","52130263965.6231","60603478153.2368","73690847191.3055","87810991957.1046","96295886524.8227","100124191810.345","85728310229.4455","86284660766.9617","96074477958.2366","89794943349.8912","92537752708.5893","97645448283.7791","115035498757.543","127807618360.971","148630373214.173","180941941477.009","193611986712.842","194152286008.938","239809387605.427","279351168707.267","295087220933.024","307576360584.992","314851156183.411","308004146057.608","318068476293.883","338406474038.67","364156657769.87","",
"所罗门群岛","SLB","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","25203524.0325638","28084252.7582748","28606411.398041","","50056882.8213879","40606712.050639","55272108.8435374","84539332.282562","74617096.4785967","83099107.9066357","93147039.2548237","111022089.96223","151270207.852194","168715353.097132","187313261.319237","188446092.06055","180219397.527425","252806783.386983","232306861.156132","210737869.652598","238606299.605651","310684273.709484","332286760.858189","302515026.890225","320355090.61441","378778047.197842","410923236.189102","464756638.512487","519334096.714525","565163750.56079","567919502.811483","471177008.057148","482214092.308964","435103853.485036","400463452.065176","341661643.551446","332738245.913215","375111894.932329","413909879.281265","456705433.996978","516074228.959749","608229326.656255","597765363.128492","681151189.956511","932725578.761845","1063879451.2333","1129787201.75701","1172268295.92618","1154650066.30195","1232699140.37163","1321131090.73503","1411904531.44787","",
"塞拉利昂","SLE","GDP（现价美元）","NY.GDP.MKTP.CD","322009471.56704","327834680.557103","342721579.817636","348546952.134368","371848114.747956","359379856.248057","375479849.80806","348795303.000385","329860091.944037","408690163.476065","434410373.76415","419549425.077086","465381089.98454","575230234.387058","648590642.939888","679335901.117451","594895672.333848","691777758.395115","960728338.93643","1109374722.08294","1100685844.92284","1114830471.91787","1295361885.92419","995104305.347074","1087471861.98928","856890498.625834","490181456.62441","701307602.28443","1055083945.37738","932974411.917142","649644826.800447","779981458.921489","679997997.597117","768812334.801762","911915970.683484","870758739.40678","941742152.709895","850218033.622007","672375927.347148","669384768.87263","635874002.198748","1090467712.30773","1253340519.53311","1385810072.19217","1448536630.88143","1650494366.99875","1885112201.85278","2158496872.85796","2505458705.03338","2453899846.88317","2578026297.15912","2942546781.04548","3801862611.36414","4920343194.99339","5015157815.73406","4218723875.1379","3674794530.18956","3739577973.23943","3999945202.44328","",
"萨尔瓦多","SLV","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","877720000","929520000","976200000","1009760100","1049400000","1132920000","1186120000","1263720000","1442320000","1665880000","1884120100","2328280100","2941640100","3127960000","3463639900","3573959900","3437200200","3399189100","3506347800","3661683400","3800368600","3771663200","3958045800","4189880000","4372215300","4817542204.02673","5252342400","5813399300","6680269200","7679384000","8921947100","9586327800","10221705900","10936669900","11284197000","11784927700","12282533600","12664190300","13243892200","13724810900","14698001400","15999886400","17011750900","17986886200","17601616000","18447920000","20283780000","21386160000","21990970000","22593470000","23438240000","24154120000","24927970000","26056950000","",
"圣马力诺","SMR","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1215640315.36331","1101897917.81832","1160626398.21029","1253529079.61604","1600451467.26862","1877328035.75863","1958711603.03445","2092585622.88295","2488365726.79989","2752307016.25897","2363156432.34232","2139072847.68212","2054489852.65499","1800077091.09598","1865374402.54912","1788510017.24824","1523012088.2777","1564380530.97345","1632860040.56795","","",
"索马里","SOM","GDP（现价美元）","NY.GDP.MKTP.CD","180459936.776025","191659914.376034","203531927.547229","216145935.941626","229529912.668035","243724533.172801","257374455.753265","271780364.837811","286718279.690322","306357284.571429","322600009.142857","331102742.193418","416942436.927838","507028428.241662","467577432.247816","710850226.528991","807275808.737093","498550873.043478","564986059.668508","590419855.11811","603592656.822209","699112266.835764","774419569.699066","733901365.935354","788307213.438235","876404617.656501","930318705.332201","1009792724.39772","1038291284.49695","1092392963.199","917044228.012679","","","","","","","","","","","","","","","","","","","","","","","3368199007.95567","3340389105.66033","4049001422.23844","4198000286.58529","4509001513.2827","4721000393.39885","",
"塞尔维亚","SRB","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16750000000","20948677839.851","24147996549.5662","18284194680.3844","18409364146.9794","6540245607.20262","12267175481.2542","16116843146.4806","21188704081.2428","24861484993.5082","27683225959.2468","32482070360.3204","43170990616.4729","52194221468.5007","45162894380.9318","41819468691.8251","49258136128.9672","43309252921.0567","48394238300.4008","47062205546.5","39628549949.7295","40630392018.541","44120424391.86","50508366849.6463","",
"撒哈拉以南非洲地区（不包括高收入）","SSA","GDP（现价美元）","NY.GDP.MKTP.CD","29962472381.3384","31146764851.6599","33748634201.9399","38672368615.5192","37745935861.5344","42033364145.0167","45359388756.9895","44830095702.4268","47943933503.2401","54896604888.5969","64553267809.2694","65669517038.1947","74072232419.6565","94701182949.8619","123839113657.405","136486058943.628","148233890262.68","162882568561.109","180037984986.246","216674478873.333","271971867833.014","379280708015.664","348967269518.571","303822528416.255","266084218191.937","252821601385.623","260129369649.251","293795434077.474","302282983118.015","300751505475.62","336576880891.984","342292779408.998","337589642554.53","314831736005.992","310162669890.649","355711515774.371","367269896147.103","381764494801.118","368310476294.653","371680515787.394","396191520679.692","377733010396.503","411763248499.548","516503049014.434","643460648399.953","763789822864.78","908061530844.142","1054217821396.79","1208797676834.35","1147230702792.05","1368765589172.04","1551471598418.16","1634706047203.94","1738185476746.97","1825688362717.55","1660362619647.97","1544516297936.01","1678441648981.57","1697871240842.69","",
"南苏丹","SSD","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15550136278.8696","12231362022.6859","15727363443.0995","17826697892.2717","10368813559.322","13257627118.6441","13282033898.3051","12374452028.1893","3070885014.08113","","","",
"撒哈拉以南非洲地区","SSF","GDP（现价美元）","NY.GDP.MKTP.CD","29973666709.2225","31157389139.8673","33760238394.1226","38685028470.2561","37760332631.0638","42047655887.1146","45374364958.4609","44845327519.7909","47958300734.9815","54910863990.5405","64569009491.3264","65689134019.6069","74100936022.6026","94735321513.7962","123878024941.134","136529239382.866","148277830288.536","162942418866.278","180120012417.832","216800304514.963","272115993019.122","379427965294.484","349108366367.861","303964037529.756","266231902787.329","252988063151.375","260336111190.53","294043923959.352","302566908437.938","301056772873.864","336946365795.332","342668045723.391","338025357341.352","315308704270.542","310652448774.628","356222737428.803","367775706181.723","382330961343.941","368923301966.081","372308147165.275","396810544343.938","378359733583.336","412465897700.994","517212827881.005","644304487627.321","764713213465.115","909081981434.464","1055254020414.74","1209764859134.98","1148078019919.25","1369735391918.67","1552537242838.54","1635765918245.35","1739513778367.17","1827031487774.01","1661740323494.26","1545944112397.67","1679945005255.79","1699461795349.79","",
"小国","SST","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","7878647286.53712","8863324222.75085","10444541172.774","13015289407.6781","20217339440.139","23014441628.1296","26271174006.3155","29833866382.0385","32086703975.3178","39814806384.8835","52739749952.1792","54483987861.8105","54246756820.7096","52477418404.8497","52016944953.4151","50076628054.2874","49115154640.1095","56125253449.8354","61862050984.8471","64354376017.1269","74799369910.004","76317327316.0487","81248112347.2695","80064305696.444","84225062461.4221","95525994532.7079","101712119378.622","108884318536.952","108745795157.82","116648550227.557","129322333641.776","129788723495.533","138842844512.255","165820930883.392","199755330978.701","238628841555.774","277384066329.103","332751797141.347","401591747996.225","343188842295.13","394373376444.373","477074458532.918","499988643173.642","516847741716.424","531018074381.561","452002546514.191","442920183862.366","483622746147.494","535696447679.29","",
"圣多美和普林西比","STP","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75951127.727338","85171074.2134329","102085766.467304","114582285.797721","136450661.34421","142775106.811733","149146923.104274","188021168.841818","187821029.03052","197454052.146072","233213521.691189","252560556.021848","302925488.131749","348941656.435664","318265835.263324","347545391.785","375040173.816889","422296762.322469","",
"苏里南","SUR","GDP（现价美元）","NY.GDP.MKTP.CD","99650000","107700000","116150000","125950000","134400000","154150000","190350000","220700000","241350000","259650000","274900000","301000000","311950000","339450000","409850000","465500000","505500000","641500000","735500000","782500000","795000000","889000000","915000000","883500000","864000000","873000000","891000000","980000000","1161000000","542600000","388400000","448100000","404600000","428764705.882353","605492537.313433","691590497.737557","861411471.321696","926422500","1110850000","886290697.674419","947671969.69697","834279357.798165","1093574468.08511","1274190311.41869","1484092538.40527","1793388732.29125","2626493056.82108","2936440801.45719","3532961748.63388","3875555555.55556","4368398047.64333","4422276621.78703","4980000000","5145757575.75758","5240606060.60606","4787367928.11777","3167164370.80564","3068766109.75333","3427269681.74204","",
"斯洛伐克共和国","SVK","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12694544692.7374","14213045493.8806","15431288006.2104","16452201100.9604","20079363625.5784","25733043137.2549","27821913814.9556","27660149541.1805","29828899205.7277","30415095887.492","29114875621.8905","30703017449.6644","35083608130.9994","46731767494.3567","57240535137.8197","62697540106.9519","70596729394.0534","86304245825.349","100324627215.468","88945625173.6593","89501012915.7314","98181259740.0919","93413992955.8972","98478349315.3252","100948236941.182","87769595120.4718","89848359304.5293","95617670260.1145","106472189680.752","",
"斯洛文尼亚","SVN","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18130730932.2034","13214510434.7826","13052481426.8868","13209759788.3598","14993821209.3023","21273055398.3017","21480023016.9972","20749140606.2425","22125435372.187","22689994990.1121","20342201356.0052","20875387068.1145","23563576758.1047","29697448108.2957","34470227453.9113","36346974008.2079","39587732028.6037","48114688201.4782","55589849128.4605","50244793831.6199","48013606745.4803","51290792018.1074","46352802765.5763","48116256926.0807","49889553216.003","43102044290.9563","44641210338.2514","48455919386.0505","54235484383.0673","",
"瑞典","SWE","GDP（现价美元）","NY.GDP.MKTP.CD","14842870293.4207","16147160122.7882","17511477311.4463","18954132365.5148","21137242560.8543","23260320646.2745","25302033132.3312","27463409201.8822","29143383490.5896","31649203885.888","37597376846.0527","41026187810.921","48317904774.9034","58632899709.2025","65155385097.0852","81808163118.3469","88200661975.7111","93240961375.4016","103084948035.853","121782797135.593","140245343956.875","128001439309.555","112893990895.489","103649519309.778","107782108102.227","112640311126.35","148542083595.373","180631121743.108","204296536182.922","215115712497.479","258443064928.702","270664969011.988","280625886740.616","210185651514.762","226333851736.651","264344412824.359","288454816582.165","264833593105.345","267224241814.362","271177018783.888","260158695509.812","240283858225.789","264345544361.257","331531479168.47","382152839200.425","389488030402.377","420540782304.627","488397792507.546","514584970642.23","430114322297.421","488909078695.423","563797423389.285","544481531961.98","579360671663.959","574413132024.98","498117638852.897","512205240408.433","535607385506.432","551031682226.344","",
"斯威士兰","SWZ","GDP（现价美元）","NY.GDP.MKTP.CD","35076158.4768305","43025199.4960101","45927061.4587708","54128377.4324513","64979280.4143917","70278594.4281114","76858462.8307434","74758504.8299034","79798404.0319194","105417891.642167","112137757.244855","136465324.384787","146741251.46351","221902017.291066","264311994.113319","288302907.369844","272539098.436063","304047838.086477","340616375.344986","412093133.760988","542000513.610683","571542674.577818","537575980.843618","555336145.767884","494475699.857656","361014890.45841","449146608.315098","584135559.921414","692016714.317132","696915430.663057","1114703088.1614","1156141998.33412","1284766234.2216","1357206995.74624","1419293454.99606","1698982437.76019","1602760100.48147","1716699913.19444","1576904292.4588","1547884442.26205","1738100853.05052","1542477308.89408","1432228125.26682","2197612701.09852","2770082791.50412","3178126491.90949","3291353835.93","3469363996.36642","3294093485.20796","3580417066.92472","4438778424.30203","4820499924.2539","4823831656.51644","4560713073.91948","4377293816.28535","4020275298.02726","3817430000","4433664364.24725","4703787506.89153","",
"圣马丁(荷属)","SXM","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞舌尔","SYC","GDP（现价美元）","NY.GDP.MKTP.CD","12012025.2477875","11592024.3649283","12642026.5718964","13923029.2643975","15393032.3541529","15603032.7955465","16443034.5611211","16632032.8140183","16074027.3496039","16452027.9927637","18432031.3616959","21965951.7213048","30645121.0129499","36896278.2235629","43134498.6929657","47803145.9560303","49278979.5471457","64526398.6585361","85552369.914184","127261099.24396","147357222.779802","154902869.02139","147912069.76575","146712850.509248","151313241.982492","168887539.130818","207850623.637094","249267039.782675","283828769.029925","304832867.393246","368584758.942457","374359556.084926","433667193.814795","473916819.453826","486451204.557142","508221508.221508","503068472.20266","562958836.519905","608369282.225727","622985493.682733","614879764.780006","622262057.191635","697518248.175182","705704816.042365","839319927.272727","919103254.545455","1016418229.25159","1033561654.0568","967199593.960157","847397850.094417","969936525.298729","1065826669.89742","1060226125.62616","1328157608.83087","1343007845.04468","1377495054.04127","1427524565.30226","1503168689.81984","1590180446.19384","",
"阿拉伯叙利亚共和国","SYR","GDP（现价美元）","NY.GDP.MKTP.CD","857704431.686497","945244992.211306","1110565863.53737","1200447429.35563","1339494290.42432","1472036550.70992","1342287556.59602","1580229795.10881","1753746369.66049","2245011571.98652","2140383695.94618","2589851693.01656","3059682162.06566","3239488104.60091","5159557176.25012","6826980766.8048","7633528920.63247","7696011359.94156","9275203105.57946","9929682184.32718","13062421024.9337","15518199247.3393","16298905397.0701","17589184556.6946","17503082982.2832","16403544510.5268","13293209270.1036","11356215712.9326","10577042354.799","9853396225.58749","12308624283.9787","12981833333.3333","13253565898.9558","13695962019.2084","10122020000","11396706586.8263","13789560878.2435","14505233968.8716","15200846138.4615","15873875968.9922","19325894913.1254","21099833783.503","21582248881.6592","21828144686.0394","25086930693.0693","28858965517.2414","33332844574.7801","40405006007.2086","","","","","","","","","","","","",
"特克斯科斯群岛","TCA","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358744800","366707910","409753640","485598810","578645760","721891470","773489740","862683630","703175750","686787810","728789570","715722770","740776770","823968140","893501650","950357510","962525840","1022312010","",
