name|rating|price|rating_count|publisher_country|rank|date
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|38|2021-02-19
美图秀秀|4.85628|0.0|2580838|Hong Kong|39|2021-02-19
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|40|2021-02-19
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|41|2021-02-19
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|42|2021-02-19
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|43|2021-02-19
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|44|2021-02-19
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|45|2021-02-19
微博|2.70764|0.0|684123|China|46|2021-02-19
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|47|2021-02-19
农行掌上银行|3.02161|0.0|71163|China|48|2021-02-19
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|49|2021-02-19
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|50|2021-02-19
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|51|2021-02-19
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|52|2021-02-19
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|53|2021-02-19
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|54|2021-02-19
中国建设银行|3.28455|0.0|75361|China|55|2021-02-19
中国工商银行|3.21685|0.0|81992|China|56|2021-02-19
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|57|2021-02-19
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|58|2021-02-19
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|59|2021-02-19
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|60|2021-02-19
欢乐斗地主|4.63786|0.0|936554|China|61|2021-02-19
铁路12306|3.05518|0.0|79225|China|62|2021-02-19
巨人冲冲冲|4.468|0.0|38192|France|63|2021-02-19
微视-短视频创作与分享|4.04417|0.0|201585|China|64|2021-02-19
中国移动（手机营业厅）|4.77482|0.0|8096235|China|65|2021-02-19
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|66|2021-02-19
WPS Office|4.8129|0.0|1001586|China|67|2021-02-19
QQ邮箱|4.21346|0.0|1560|China|68|2021-02-19
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|69|2021-02-19
腾讯欢乐麻将全集|4.82204|0.0|449911|China|70|2021-02-19
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|71|2021-02-19
洗浴中心大亨|4.77292|0.0|27392|None|72|2021-02-19
芒果TV|4.79947|0.0|585460|China|73|2021-02-19
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|74|2021-02-19
企业微信|3.13185|0.0|63749|China|75|2021-02-19
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|76|2021-02-19
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|77|2021-02-19
大众点评-发现品质生活|4.91732|0.0|1918159|China|78|2021-02-19
中国银行手机银行|3.42336|0.0|40292|China|79|2021-02-19
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|80|2021-02-19
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|81|2021-02-19
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|82|2021-02-19
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|83|2021-02-19
万能小组件 · Top Widgets|4.75852|0.0|136302|None|84|2021-02-19
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|85|2021-02-19
哈啰出行-顺风车及共享单车助力车平台|4.74519|0.0|648485|China|86|2021-02-19
你会聊天吗？|4.65463|0.0|94954|None|87|2021-02-19
王者营地|3.97875|0.0|68339|China|88|2021-02-19
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|89|2021-02-19
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|90|2021-02-19
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|91|2021-02-19
邮储手机银行|3.2402|0.0|43784|China|92|2021-02-19
滴滴出行 - DiDi|4.29434|0.0|733605|China|93|2021-02-19
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|94|2021-02-19
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|95|2021-02-19
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|96|2021-02-19
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|97|2021-02-19
不休的音符-潮流节奏音乐手游|4.13905|0.0|4502|China|98|2021-02-19
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|99|2021-02-19
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|100|2021-02-19
name|rating|price|rating_count|publisher_country|rank|date
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|1|2021-02-20
微信|4.36461|0.0|5694634|China|2|2021-02-20
抖音|4.91348|0.0|29907008|China|3|2021-02-20
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|4|2021-02-20
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|5|2021-02-20
QQ|4.04361|0.0|1397934|China|6|2021-02-20
小红书 – 标记我的生活|4.94723|0.0|7272741|China|7|2021-02-20
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|8|2021-02-20
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|9|2021-02-20
翡翠大师|4.59063|0.0|68644|Singapore|10|2021-02-20
果冻人快跑 (Blob Runner 3D)|4.48904|0.0|34862|US|11|2021-02-20
剪映 - 轻而易剪|4.91715|0.0|4803102|China|12|2021-02-20
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|13|2021-02-20
交管12123|4.92895|0.0|170100|China|14|2021-02-20
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|15|2021-02-20
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|16|2021-02-20
百度|4.37357|0.0|862205|China|17|2021-02-20
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|18|2021-02-20
快手-领红包 看超级直播|4.83713|0.0|6743311|China|19|2021-02-20
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|20|2021-02-20
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|21|2021-02-20
王者荣耀|4.13757|0.0|8863337|China|22|2021-02-20
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|23|2021-02-20
和平精英|4.54795|0.0|12686754|China|24|2021-02-20
醒图—修出高级美|4.30745|0.0|13085|China|25|2021-02-20
京东-不负每一份热爱|4.40716|0.0|419114|China|26|2021-02-20
百度网盘|4.43522|0.0|711534|None|27|2021-02-20
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|28|2021-02-20
钉钉|2.44261|0.0|2300369|China|29|2021-02-20
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|30|2021-02-20
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|31|2021-02-20
美团-干啥都省钱|4.723|0.0|986029|China|32|2021-02-20
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|33|2021-02-20
Crimaster犯罪大师|4.82764|0.0|205759|None|34|2021-02-20
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|35|2021-02-20
美图秀秀|4.85628|0.0|2580838|Hong Kong|36|2021-02-20
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|37|2021-02-20
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|38|2021-02-20
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|39|2021-02-20
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|40|2021-02-20
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|41|2021-02-20
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|42|2021-02-20
微博|2.70764|0.0|684123|China|43|2021-02-20
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|44|2021-02-20
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|45|2021-02-20
农行掌上银行|3.02161|0.0|71163|China|46|2021-02-20
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|47|2021-02-20
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|48|2021-02-20
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|49|2021-02-20
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|50|2021-02-20
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|51|2021-02-20
中国建设银行|3.28455|0.0|75361|China|52|2021-02-20
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|53|2021-02-20
巨人冲冲冲|4.468|0.0|38192|France|54|2021-02-20
中国工商银行|3.21685|0.0|81992|China|55|2021-02-20
WPS Office|4.8129|0.0|1001586|China|56|2021-02-20
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|57|2021-02-20
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|58|2021-02-20
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|59|2021-02-20
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|60|2021-02-20
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|61|2021-02-20
铁路12306|3.05518|0.0|79225|China|62|2021-02-20
企业微信|3.13185|0.0|63749|China|63|2021-02-20
欢乐斗地主|4.63786|0.0|936554|China|64|2021-02-20
QQ邮箱|4.21346|0.0|1560|China|65|2021-02-20
中国移动（手机营业厅）|4.77482|0.0|8096235|China|66|2021-02-20
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|67|2021-02-20
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|68|2021-02-20
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|69|2021-02-20
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|70|2021-02-20
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|71|2021-02-20
微视-短视频创作与分享|4.04417|0.0|201585|China|72|2021-02-20
芒果TV|4.79947|0.0|585460|China|73|2021-02-20
中国银行手机银行|3.42336|0.0|40292|China|74|2021-02-20
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|75|2021-02-20
腾讯欢乐麻将全集|4.82204|0.0|449911|China|76|2021-02-20
万能小组件 · Top Widgets|4.75852|0.0|136302|None|77|2021-02-20
大众点评-发现品质生活|4.91732|0.0|1918159|China|78|2021-02-20
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|79|2021-02-20
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|80|2021-02-20
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|81|2021-02-20
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|82|2021-02-20
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|83|2021-02-20
哈啰出行-顺风车及共享单车助力车平台|4.74519|0.0|648485|China|84|2021-02-20
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|85|2021-02-20
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|86|2021-02-20
Nike SNKRS|4.61357|0.0|196842|US|87|2021-02-20
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|88|2021-02-20
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|89|2021-02-20
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|90|2021-02-20
菜鸟—快递轻松查寄取|4.87089|0.0|3473227|China|91|2021-02-20
邮储手机银行|3.2402|0.0|43784|China|92|2021-02-20
滴滴出行 - DiDi|4.29434|0.0|733605|China|93|2021-02-20
Facetune2 由 Lightricks 打造|4.35716|0.0|118947|Israel|94|2021-02-20
王者营地|3.97875|0.0|68339|China|95|2021-02-20
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|96|2021-02-20
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|97|2021-02-20
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|98|2021-02-20
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|99|2021-02-20
京东金融|4.60933|0.0|222061|China|100|2021-02-20
name|rating|price|rating_count|publisher_country|rank|date
微信|4.36461|0.0|5694634|China|1|2021-02-21
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|2|2021-02-21
抖音|4.91348|0.0|29907008|China|3|2021-02-21
QQ|4.04361|0.0|1397934|China|4|2021-02-21
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|5|2021-02-21
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|6|2021-02-21
小红书 – 标记我的生活|4.94723|0.0|7272741|China|7|2021-02-21
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|8|2021-02-21
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|9|2021-02-21
剪映 - 轻而易剪|4.91715|0.0|4803102|China|10|2021-02-21
果冻人快跑 (Blob Runner 3D)|4.48904|0.0|34862|US|11|2021-02-21
翡翠大师|4.59063|0.0|68644|Singapore|12|2021-02-21
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|13|2021-02-21
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|14|2021-02-21
百度|4.37357|0.0|862205|China|15|2021-02-21
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|16|2021-02-21
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|17|2021-02-21
交管12123|4.92895|0.0|170100|China|18|2021-02-21
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|19|2021-02-21
快手-领红包 看超级直播|4.83713|0.0|6743311|China|20|2021-02-21
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|21|2021-02-21
王者荣耀|4.13757|0.0|8863337|China|22|2021-02-21
醒图—修出高级美|4.30745|0.0|13085|China|23|2021-02-21
BOSS直聘-招聘求职找工作神器|4.80941|0.0|3203138|China|24|2021-02-21
京东-不负每一份热爱|4.40716|0.0|419114|China|25|2021-02-21
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|26|2021-02-21
和平精英|4.54795|0.0|12686754|China|27|2021-02-21
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|28|2021-02-21
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|29|2021-02-21
钉钉|2.44261|0.0|2300369|China|30|2021-02-21
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|31|2021-02-21
美团-干啥都省钱|4.723|0.0|986029|China|32|2021-02-21
百度网盘|4.43522|0.0|711534|None|33|2021-02-21
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|34|2021-02-21
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|35|2021-02-21
美图秀秀|4.85628|0.0|2580838|Hong Kong|36|2021-02-21
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|37|2021-02-21
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|38|2021-02-21
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|39|2021-02-21
微博|2.70764|0.0|684123|China|40|2021-02-21
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|41|2021-02-21
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|42|2021-02-21
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|43|2021-02-21
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|44|2021-02-21
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|45|2021-02-21
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|46|2021-02-21
Crimaster犯罪大师|4.82764|0.0|205759|None|47|2021-02-21
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|48|2021-02-21
巨人冲冲冲|4.468|0.0|38192|France|49|2021-02-21
农行掌上银行|3.02161|0.0|71163|China|50|2021-02-21
转转 - 有质检的二手交易平台|4.74928|0.0|1758410|China|51|2021-02-21
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|52|2021-02-21
WPS Office|4.8129|0.0|1001586|China|53|2021-02-21
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|54|2021-02-21
中国建设银行|3.28455|0.0|75361|China|55|2021-02-21
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|56|2021-02-21
中国移动（手机营业厅）|4.77482|0.0|8096235|China|57|2021-02-21
中国工商银行|3.21685|0.0|81992|China|58|2021-02-21
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|59|2021-02-21
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|60|2021-02-21
烧脑大师 - 脑洞我最大|4.64546|0.0|36678|Hong Kong|61|2021-02-21
QQ邮箱|4.21346|0.0|1560|China|62|2021-02-21
欢乐斗地主|4.63786|0.0|936554|China|63|2021-02-21
铁路12306|3.05518|0.0|79225|China|64|2021-02-21
高跟我最美 (High Heels!)|4.38105|0.0|74538|US|65|2021-02-21
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|66|2021-02-21
企业微信|3.13185|0.0|63749|China|67|2021-02-21
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|68|2021-02-21
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|69|2021-02-21
微视-短视频创作与分享|4.04417|0.0|201585|China|70|2021-02-21
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|71|2021-02-21
菜鸟—快递轻松查寄取|4.87089|0.0|3473227|China|72|2021-02-21
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|73|2021-02-21
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|74|2021-02-21
芒果TV|4.79947|0.0|585460|China|75|2021-02-21
大众点评-发现品质生活|4.91732|0.0|1918159|China|76|2021-02-21
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|77|2021-02-21
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|78|2021-02-21
聊斋之阴阳瞳-幻想飞仙|4.72164|0.0|1807|None|79|2021-02-21
万能小组件 · Top Widgets|4.75852|0.0|136302|None|80|2021-02-21
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|81|2021-02-21
哈啰出行-顺风车及共享单车助力车平台|4.74519|0.0|648485|China|82|2021-02-21
腾讯欢乐麻将全集|4.82204|0.0|449911|China|83|2021-02-21
中国银行手机银行|3.42336|0.0|40292|China|84|2021-02-21
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|85|2021-02-21
携程旅行-订酒店机票火车票|4.7718|0.0|1502037|China|86|2021-02-21
识货-运动潮流的好物和好价|4.78104|0.0|114199|China|87|2021-02-21
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|88|2021-02-21
汽车之家-4.3亿家人都在用的汽车App|4.85595|0.0|2549324|China|89|2021-02-21
绝世仙王-21年春节必玩游戏推荐|4.66465|0.0|11940|None|90|2021-02-21
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|91|2021-02-21
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|92|2021-02-21
滴滴出行 - DiDi|4.29434|0.0|733605|China|93|2021-02-21
梦幻家园 (Homescapes)|4.73336|0.0|640875|Russia|94|2021-02-21
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|95|2021-02-21
王者营地|3.97875|0.0|68339|China|96|2021-02-21
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|97|2021-02-21
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|98|2021-02-21
邮储手机银行|3.2402|0.0|43784|China|99|2021-02-21
京东金融|4.60933|0.0|222061|China|100|2021-02-21
name|rating|price|rating_count|publisher_country|rank|date
微信|4.36461|0.0|5694634|China|1|2021-02-22
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|2|2021-02-22
抖音|4.91348|0.0|29907008|China|3|2021-02-22
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|4|2021-02-22
QQ|4.04361|0.0|1397934|China|5|2021-02-22
小红书 – 标记我的生活|4.94723|0.0|7272741|China|6|2021-02-22
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|7|2021-02-22
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|8|2021-02-22
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|9|2021-02-22
剪映 - 轻而易剪|4.91715|0.0|4803102|China|10|2021-02-22
